business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BusinessParking,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,ByAppointmentOnly,Caters,RestaurantsAttire,RestaurantsReservations,Ambience,GoodForKids,CoatCheck,DogsAllowed,RestaurantsTableService,RestaurantsGoodForGroups,WheelchairAccessible,HasTV,HappyHour,DriveThru,NoiseLevel,GoodForMeal,BusinessAcceptsBitcoin,Smoking,GoodForDancing,BestNights,BYOB,Corkage,BYOBCorkage,RestaurantsCounterService,Open24Hours,AgesAllowed,DietaryRestrictions,HairSpecializesIn,WiFi_clean,Alcohol_clean,Meals_type,Alcohol_type,background_music,no_music,jukebox,live,video,karaoke,major_cuisine,trendy,romantic,intimate,touristy,hipster,divey,classy,upscale,casual,dessert,latenight,lunch,dinner,brunch,breakfast,WiFi_paid
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,19 E Oregon Ave,Philadelphia,PA,19148,39.9142928,-75.1471501,3.5,249,1,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '14:0-0:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,False,False,False,True,True,True,True,Unknown,loud,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,True,True,True,False,False,False
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,19 E Oregon Ave,Philadelphia,PA,19148,39.9142928,-75.1471501,3.5,249,1,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '14:0-0:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,False,False,False,True,True,True,True,Unknown,loud,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,True,True,True,False,False,False
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,19 E Oregon Ave,Philadelphia,PA,19148,39.9142928,-75.1471501,3.5,249,1,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '14:0-0:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,False,False,False,True,True,True,True,Unknown,loud,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,Unknown,True,True,True,False,False,False
gipVUkbdjSkWopuJjQJbgw,The Office Bar & Grille,1021 Morehall Rd,Malvern,PA,19355,40.075207,-75.5368818,4.0,113,0,"Restaurants, Nightlife, Burgers, Bars, American (Traditional), Pubs","{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '13:0-21:0'}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,True,True,True,True,True,True,Unknown,loud,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'outdoor',,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,True,True,False,False,False
gipVUkbdjSkWopuJjQJbgw,The Office Bar & Grille,1021 Morehall Rd,Malvern,PA,19355,40.075207,-75.5368818,4.0,113,0,"Restaurants, Nightlife, Burgers, Bars, American (Traditional), Pubs","{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '13:0-21:0'}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,True,True,True,True,True,True,Unknown,loud,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'outdoor',,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Fl9l3QBGOvqyEZZIq5Hcpg,3 West,4803 W Chester Pike,Newtown Square,PA,19073,39.9767641,-75.4384522,3.0,53,0,"Restaurants, American (Traditional)","{'Monday': '11:30-2:0', 'Tuesday': '11:30-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-2:0'}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,u'casual',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,Unknown,Unknown,True,,True,True,Unknown,average,,Unknown,,,{},,,,,Unknown,,,,True,True,{},full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
gLpp7kjR9Zg6ypG2lRjAYg,McCrossen's Tavern,529 N 20th St,Philadelphia,PA,19130,39.9630919,-75.1709203,4.0,293,1,"Nightlife, Restaurants, Gastropubs, Bars, Pubs, American (Traditional)","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,u'casual',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,,True,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",False,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9rJorsbB7jk0-rrrKF-Xvg,Longwood Family Restaurant,938 E Baltimore Pike,Kennett Square,PA,19348,39.8652059332,-75.6745878601,2.5,50,0,"Restaurants, American (Traditional), Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,u'casual',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,Unknown,Unknown,True,,True,Unknown,Unknown,average,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,True,False,True,True,True,False,False
UZKaC-PE_IfHtSes-zK7Mg,The Lucky Dog Saloon And Grille,417 Germantown Pike,Lafayette Hill,PA,19444,40.092127,-75.26022,3.5,60,0,"Restaurants, Nightlife, American (Traditional), Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '15:0-23:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,$11-$30 per person,True,Unknown,True,u'casual',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,Unknown,Unknown,True,,True,Unknown,Unknown,average,,False,,,{},,,,,Unknown,,,,True,True,{},full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
X3NS8516o015Z1zcOwrqmQ,Jansen,7402 Germantown Ave,Philadelphia,PA,19119,40.0627073,-75.1931822,4.5,139,1,"American (New), Restaurants","{'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",Unknown,Unknown,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",False,$31-$60 per person,True,Unknown,True,u'casual',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",False,,False,True,True,True,False,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, Restaurants, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",True,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,Unknown,True,Unknown,True,,False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",Unknown,False,Unknown,True,Unknown,True,True,True,Unknown,,,Unknown,u'outdoor',,{},False,False,,,Unknown,,,,True,True,{},full_bar,False,False,False,False,False,False,Europe,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, Restaurants, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",True,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,Unknown,True,Unknown,True,,False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",Unknown,False,Unknown,True,Unknown,True,True,True,Unknown,,,Unknown,u'outdoor',,{},False,False,,,Unknown,,,,True,True,{},full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, Restaurants, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",True,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,Unknown,True,Unknown,True,,False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",Unknown,False,Unknown,True,Unknown,True,True,True,Unknown,,,Unknown,u'outdoor',,{},False,False,,,Unknown,,,,True,True,{},full_bar,False,False,False,False,False,False,Europe,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, Restaurants, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}",True,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,Unknown,True,Unknown,True,,False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",Unknown,False,Unknown,True,Unknown,True,True,True,Unknown,,,Unknown,u'outdoor',,{},False,False,,,Unknown,,,,True,True,{},full_bar,False,False,False,False,False,False,Europe,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
HMFdn_aA3ASTKWqme7aMpQ,Original 13 Ciderworks,1526 N American St,Philadelphia,PA,19122,39.9745975872,-75.1402150467,4.5,65,1,"American (Traditional), Food, Restaurants, Bars, Pubs, American (New), Gluten-Free, Nightlife, Cideries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '10:0-19:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,False,False,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,u'no',False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HMFdn_aA3ASTKWqme7aMpQ,Original 13 Ciderworks,1526 N American St,Philadelphia,PA,19122,39.9745975872,-75.1402150467,4.5,65,1,"American (Traditional), Food, Restaurants, Bars, Pubs, American (New), Gluten-Free, Nightlife, Cideries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '10:0-19:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,False,False,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,u'no',False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2hCIzMXhSbgObLS4al82rg,Applebee's Grill + Bar,2501 Aramingo Ave,Philadelphia,PA,19125,39.976856,-75.118897,2.5,61,1,"Nightlife, Restaurants, Steakhouses, Bars, Sports Bars, American (Traditional), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '12:0-20:0'}",True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,False,False,u'casual',False,"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}",True,False,Unknown,True,True,,True,True,False,average,"{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,u'outdoor',False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,True,True,True,False,False,False,False
2hCIzMXhSbgObLS4al82rg,Applebee's Grill + Bar,2501 Aramingo Ave,Philadelphia,PA,19125,39.976856,-75.118897,2.5,61,1,"Nightlife, Restaurants, Steakhouses, Bars, Sports Bars, American (Traditional), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '12:0-20:0'}",True,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,False,False,u'casual',False,"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}",True,False,Unknown,True,True,,True,True,False,average,"{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,u'outdoor',False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,True,True,True,False,False,False,False
r_oscENLKdrF2KNyWP4oow,Di Bruno Bros.,834 Chestnut St,Philadelphia,PA,19107,39.9491548072,-75.1555580299,4.0,105,1,"Specialty Food, American (New), Food, Beer Bar, Cheese Shops, Bars, Nightlife, Restaurants, Coffee & Tea, Meat Shops","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-18:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,'casual',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,,False,Unknown,True,,False,Unknown,Unknown,average,,Unknown,,,{},,,,,Unknown,,,,True,True,{},beer_and_wine,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
AcOKgc2iDsQfmo-Q24CrIw,Pizzeria Felici,303 Horsham Rd,Horsham,PA,19044,40.1806676,-75.1346884,3.5,15,0,"Italian, Restaurants, Pizza","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,,Unknown,True,True,True,True,Unknown,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
AcOKgc2iDsQfmo-Q24CrIw,Pizzeria Felici,303 Horsham Rd,Horsham,PA,19044,40.1806676,-75.1346884,3.5,15,0,"Italian, Restaurants, Pizza","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,u'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,,Unknown,True,True,True,True,Unknown,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
xhWSGL8AfOaYLJj01-m-wQ,NECTAR,1091 Lancaster Ave,Berwyn,PA,19312,40.044253,-75.450316,4.0,442,1,"Restaurants, Sushi Bars, Venues & Event Spaces, Diners, Event Planning & Services, Asian Fusion","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '14:0-21:0', 'Sunday': '14:0-21:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,$31-$60 per person,True,Unknown,True,'dressy',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",False,,Unknown,Unknown,True,,False,True,Unknown,average,"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,'no',,Unknown,,,,True,True,"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,East Asian,False,,False,False,False,False,False,False,False,Unknown,False,Unknown,True,False,False,False
xhWSGL8AfOaYLJj01-m-wQ,NECTAR,1091 Lancaster Ave,Berwyn,PA,19312,40.044253,-75.450316,4.0,442,1,"Restaurants, Sushi Bars, Venues & Event Spaces, Diners, Event Planning & Services, Asian Fusion","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '14:0-21:0', 'Sunday': '14:0-21:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,$31-$60 per person,True,Unknown,True,'dressy',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",False,,Unknown,Unknown,True,,False,True,Unknown,average,"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,'no',,Unknown,,,,True,True,"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,Asian Fusion,False,,False,False,False,False,False,False,False,Unknown,False,Unknown,True,False,False,False
wct4ruIxzr4JTpMZc0cWbA,LongHorn Steakhouse,1110 Town Square Rd,Pottstown,PA,19465,40.2272580387,-75.6603572859,3.0,38,1,"Barbeque, American (Traditional), Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,u'casual',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,,Unknown,True,True,,True,Unknown,Unknown,average,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,True,False,True,True,False,False,False
